total_return_pct,sharpe,profit_factor,win_rate,max_dd_pct,trade_count,final_equity,sl_range_mult,tp_range_mult,trail_pct,breakeven_R,partial_tp,min_signals,C_enter,rolling_wr_filter
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,1.0,False,5,0.55,True
155.503,0.0877,1.226,45.99,30.032,424,127.7515,0.5,1.0,0.45,1.0,False,5,0.55,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,1.0,False,5,0.6,True
155.503,0.0877,1.226,45.99,30.032,424,127.7515,0.5,1.0,0.45,1.0,False,5,0.6,False
-11.379,-0.076,0.842,54.55,23.464,77,44.3106,0.5,1.0,0.45,1.5,True,3,0.5,True
-31.112,-0.0482,0.896,57.65,57.189,392,34.4439,0.5,1.0,0.45,1.5,True,3,0.5,False
-8.756,-0.0564,0.879,55.7,22.367,79,45.622,0.5,1.0,0.45,1.5,True,3,0.55,True
-20.885,-0.0287,0.937,58.39,55.849,423,39.5573,0.5,1.0,0.45,1.5,True,3,0.55,False
-31.173,-0.109,0.781,52.74,45.469,146,34.4135,0.5,1.0,0.45,1.5,True,3,0.6,True
-3.105,-0.0036,0.992,59.7,47.081,469,48.4476,0.5,1.0,0.45,1.5,True,3,0.6,False
98.328,0.0644,1.159,64.11,19.542,638,99.1642,0.5,1.0,0.45,1.5,True,4,0.5,True
98.328,0.0644,1.159,64.11,19.542,638,99.1642,0.5,1.0,0.45,1.5,True,4,0.5,False
88.243,0.0602,1.147,63.93,21.217,621,94.1216,0.5,1.0,0.45,1.5,True,4,0.55,True
88.243,0.0602,1.147,63.93,21.217,621,94.1216,0.5,1.0,0.45,1.5,True,4,0.55,False
57.239,0.0537,1.131,64.54,22.043,471,78.6194,0.5,1.0,0.45,1.5,True,4,0.6,True
85.305,0.0584,1.143,64.25,23.574,621,92.6525,0.5,1.0,0.45,1.5,True,4,0.6,False
30.153,0.0307,1.072,64.21,38.433,503,65.0766,0.5,1.0,0.45,1.5,True,5,0.5,True
30.153,0.0307,1.072,64.21,38.433,503,65.0766,0.5,1.0,0.45,1.5,True,5,0.5,False
21.344,0.0224,1.052,63.84,35.145,484,60.6722,0.5,1.0,0.45,1.5,True,5,0.55,True
21.344,0.0224,1.052,63.84,35.145,484,60.6722,0.5,1.0,0.45,1.5,True,5,0.55,False
21.344,0.0224,1.052,63.84,35.145,484,60.6722,0.5,1.0,0.45,1.5,True,5,0.6,True
21.344,0.0224,1.052,63.84,35.145,484,60.6722,0.5,1.0,0.45,1.5,True,5,0.6,False
7.077,0.0411,1.102,40.0,17.257,55,53.5385,0.5,1.0,0.45,1.5,False,3,0.5,True
4.412,0.0251,1.061,38.6,19.317,57,52.2061,0.5,1.0,0.45,1.5,False,3,0.5,False
15.074,0.0846,1.221,41.82,13.139,55,57.5371,0.5,1.0,0.45,1.5,False,3,0.55,True
9.642,0.0518,1.131,38.98,17.24,59,54.821,0.5,1.0,0.45,1.5,False,3,0.55,False
24.506,0.1253,1.351,44.83,12.623,58,62.2529,0.5,1.0,0.45,1.5,False,3,0.6,True
-3.118,-0.0082,0.98,36.8,32.009,125,48.4409,0.5,1.0,0.45,1.5,False,3,0.6,False
38.548,0.0956,1.254,46.15,14.905,117,69.2738,0.5,1.0,0.45,1.5,False,4,0.5,True
383.105,0.1401,1.396,47.89,18.63,545,241.5526,0.5,1.0,0.45,1.5,False,4,0.5,False
30.965,0.0817,1.214,46.36,12.623,110,65.4823,0.5,1.0,0.45,1.5,False,4,0.55,True
378.957,0.1344,1.375,47.91,14.734,551,239.4786,0.5,1.0,0.45,1.5,False,4,0.55,False
30.965,0.0817,1.214,46.36,12.623,110,65.4823,0.5,1.0,0.45,1.5,False,4,0.6,True
390.171,0.1367,1.383,48.1,14.93,553,245.0855,0.5,1.0,0.45,1.5,False,4,0.6,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,1.5,False,5,0.5,True
144.442,0.0832,1.214,46.46,30.312,424,122.2209,0.5,1.0,0.45,1.5,False,5,0.5,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,1.5,False,5,0.55,True
155.503,0.0877,1.226,45.99,30.032,424,127.7515,0.5,1.0,0.45,1.5,False,5,0.55,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,1.5,False,5,0.6,True
155.503,0.0877,1.226,45.99,30.032,424,127.7515,0.5,1.0,0.45,1.5,False,5,0.6,False
-11.379,-0.076,0.842,54.55,23.464,77,44.3106,0.5,1.0,0.45,999.0,True,3,0.5,True
-32.389,-0.0508,0.891,57.4,58.092,392,33.8053,0.5,1.0,0.45,999.0,True,3,0.5,False
-8.756,-0.0564,0.879,55.7,22.367,79,45.622,0.5,1.0,0.45,999.0,True,3,0.55,True
-21.0,-0.0288,0.937,57.92,55.86,423,39.5001,0.5,1.0,0.45,999.0,True,3,0.55,False
-31.186,-0.1091,0.781,52.05,45.479,146,34.4071,0.5,1.0,0.45,999.0,True,3,0.6,True
-3.144,-0.0036,0.992,59.28,47.091,469,48.4281,0.5,1.0,0.45,999.0,True,3,0.6,False
97.345,0.064,1.157,63.79,19.54,638,98.6725,0.5,1.0,0.45,999.0,True,4,0.5,True
97.345,0.064,1.157,63.79,19.54,638,98.6725,0.5,1.0,0.45,999.0,True,4,0.5,False
87.898,0.06,1.147,63.61,21.274,621,93.9488,0.5,1.0,0.45,999.0,True,4,0.55,True
87.898,0.06,1.147,63.61,21.274,621,93.9488,0.5,1.0,0.45,999.0,True,4,0.55,False
57.049,0.0536,1.13,64.12,21.998,471,78.5243,0.5,1.0,0.45,999.0,True,4,0.6,True
85.195,0.0584,1.142,63.93,23.532,621,92.5974,0.5,1.0,0.45,999.0,True,4,0.6,False
30.238,0.0308,1.072,63.82,38.433,503,65.1192,0.5,1.0,0.45,999.0,True,5,0.5,True
30.238,0.0308,1.072,63.82,38.433,503,65.1192,0.5,1.0,0.45,999.0,True,5,0.5,False
18.615,0.02,1.046,63.24,35.264,476,59.3075,0.5,1.0,0.45,999.0,True,5,0.55,True
18.615,0.02,1.046,63.24,35.264,476,59.3075,0.5,1.0,0.45,999.0,True,5,0.55,False
18.615,0.02,1.046,63.24,35.264,476,59.3075,0.5,1.0,0.45,999.0,True,5,0.6,True
18.615,0.02,1.046,63.24,35.264,476,59.3075,0.5,1.0,0.45,999.0,True,5,0.6,False
7.077,0.0411,1.102,40.0,17.257,55,53.5385,0.5,1.0,0.45,999.0,False,3,0.5,True
4.412,0.0251,1.061,38.6,19.317,57,52.2061,0.5,1.0,0.45,999.0,False,3,0.5,False
15.074,0.0846,1.221,41.82,13.139,55,57.5371,0.5,1.0,0.45,999.0,False,3,0.55,True
9.642,0.0518,1.131,38.98,17.24,59,54.821,0.5,1.0,0.45,999.0,False,3,0.55,False
24.506,0.1253,1.351,44.83,12.623,58,62.2529,0.5,1.0,0.45,999.0,False,3,0.6,True
-1.318,-0.0035,0.991,35.16,30.746,128,49.341,0.5,1.0,0.45,999.0,False,3,0.6,False
37.852,0.0939,1.248,44.44,14.944,117,68.9258,0.5,1.0,0.45,999.0,False,4,0.5,True
382.236,0.1399,1.396,47.52,18.647,545,241.1178,0.5,1.0,0.45,999.0,False,4,0.5,False
29.883,0.0789,1.205,44.55,13.17,110,64.9413,0.5,1.0,0.45,999.0,False,4,0.55,True
371.02,0.1361,1.38,47.5,14.336,539,235.5099,0.5,1.0,0.45,999.0,False,4,0.55,False
29.883,0.0789,1.205,44.55,13.17,110,64.9413,0.5,1.0,0.45,999.0,False,4,0.6,True
386.292,0.1348,1.377,47.65,13.925,554,243.1459,0.5,1.0,0.45,999.0,False,4,0.6,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,999.0,False,5,0.5,True
143.221,0.0832,1.214,45.97,30.312,422,121.6104,0.5,1.0,0.45,999.0,False,5,0.5,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,999.0,False,5,0.55,True
126.794,0.0751,1.19,44.82,30.032,415,113.397,0.5,1.0,0.45,999.0,False,5,0.55,False
-15.279,-0.1993,0.628,45.16,26.765,31,42.3606,0.5,1.0,0.45,999.0,False,5,0.6,True
126.794,0.0751,1.19,44.82,30.032,415,113.397,0.5,1.0,0.45,999.0,False,5,0.6,False
-15.298,-0.0182,0.959,66.06,46.156,442,42.3512,0.5,1.0,999.0,0.7,True,3,0.5,True
-15.298,-0.0182,0.959,66.06,46.156,442,42.3512,0.5,1.0,999.0,0.7,True,3,0.5,False
3.336,0.0035,1.008,67.01,45.232,479,51.6679,0.5,1.0,999.0,0.7,True,3,0.55,True
3.336,0.0035,1.008,67.01,45.232,479,51.6679,0.5,1.0,999.0,0.7,True,3,0.55,False
7.999,0.0079,1.019,67.28,44.051,492,53.9997,0.5,1.0,999.0,0.7,True,3,0.6,True
7.999,0.0079,1.019,67.28,44.051,492,53.9997,0.5,1.0,999.0,0.7,True,3,0.6,False
98.393,0.0605,1.152,69.37,25.463,630,99.1964,0.5,1.0,999.0,0.7,True,4,0.5,True
98.393,0.0605,1.152,69.37,25.463,630,99.1964,0.5,1.0,999.0,0.7,True,4,0.5,False
91.607,0.057,1.142,69.23,25.71,624,95.8033,0.5,1.0,999.0,0.7,True,4,0.55,True
91.607,0.057,1.142,69.23,25.71,624,95.8033,0.5,1.0,999.0,0.7,True,4,0.55,False
91.077,0.0574,1.143,69.14,25.945,619,95.5384,0.5,1.0,999.0,0.7,True,4,0.6,True
91.077,0.0574,1.143,69.14,25.945,619,95.5384,0.5,1.0,999.0,0.7,True,4,0.6,False
34.789,0.0332,1.08,67.89,35.109,492,67.3943,0.5,1.0,999.0,0.7,True,5,0.5,True
34.789,0.0332,1.08,67.89,35.109,492,67.3943,0.5,1.0,999.0,0.7,True,5,0.5,False
24.011,0.0231,1.055,67.36,33.672,481,62.0055,0.5,1.0,999.0,0.7,True,5,0.55,True
24.011,0.0231,1.055,67.36,33.672,481,62.0055,0.5,1.0,999.0,0.7,True,5,0.55,False
24.011,0.0231,1.055,67.36,33.672,481,62.0055,0.5,1.0,999.0,0.7,True,5,0.6,True
24.011,0.0231,1.055,67.36,33.672,481,62.0055,0.5,1.0,999.0,0.7,True,5,0.6,False
2.559,0.0129,1.032,51.67,21.524,60,51.2793,0.5,1.0,999.0,0.7,False,3,0.5,True
10.238,0.0092,1.023,51.04,39.492,337,55.1192,0.5,1.0,999.0,0.7,False,3,0.5,False
2.559,0.0129,1.032,51.67,21.524,60,51.2793,0.5,1.0,999.0,0.7,False,3,0.55,True
105.305,0.0748,1.204,53.56,39.482,379,102.6524,0.5,1.0,999.0,0.7,False,3,0.55,False
4.305,0.0218,1.055,51.72,21.563,58,52.1525,0.5,1.0,999.0,0.7,False,3,0.6,True
92.058,0.066,1.177,53.3,43.231,379,96.0289,0.5,1.0,999.0,0.7,False,3,0.6,False
31.959,0.0753,1.204,54.7,18.38,117,65.9796,0.5,1.0,999.0,0.7,False,4,0.5,True
317.758,0.1143,1.327,54.93,20.335,517,208.8789,0.5,1.0,999.0,0.7,False,4,0.5,False
18.483,0.0476,1.126,54.55,15.51,110,59.2414,0.5,1.0,999.0,0.7,False,4,0.55,True
285.734,0.1093,1.309,54.4,18.593,500,192.867,0.5,1.0,999.0,0.7,False,4,0.55,False
18.483,0.0476,1.126,54.55,15.51,110,59.2414,0.5,1.0,999.0,0.7,False,4,0.6,True
281.72,0.1106,1.313,54.45,21.229,494,190.86,0.5,1.0,999.0,0.7,False,4,0.6,False
-31.89,-0.3053,0.442,47.73,40.201,44,34.0552,0.5,1.0,999.0,0.7,False,5,0.5,True
84.599,0.0591,1.155,51.78,40.201,365,92.2993,0.5,1.0,999.0,0.7,False,5,0.5,False
26.227,0.0274,1.068,49.61,36.551,254,63.1135,0.5,1.0,999.0,0.7,False,5,0.55,True
69.981,0.0502,1.13,51.12,36.551,356,84.9903,0.5,1.0,999.0,0.7,False,5,0.55,False
26.227,0.0274,1.068,49.61,36.551,254,63.1135,0.5,1.0,999.0,0.7,False,5,0.6,True
69.981,0.0502,1.13,51.12,36.551,356,84.9903,0.5,1.0,999.0,0.7,False,5,0.6,False
-37.408,-0.0549,0.885,60.89,50.945,358,31.296,0.5,1.0,999.0,1.0,True,3,0.5,True
-37.408,-0.0549,0.885,60.89,50.945,358,31.296,0.5,1.0,999.0,1.0,True,3,0.5,False
-20.024,-0.0255,0.945,62.81,44.394,398,39.9881,0.5,1.0,999.0,1.0,True,3,0.55,True
-20.024,-0.0255,0.945,62.81,44.394,398,39.9881,0.5,1.0,999.0,1.0,True,3,0.55,False
-4.987,-0.0054,0.988,64.41,43.51,444,47.5067,0.5,1.0,999.0,1.0,True,3,0.6,True
-4.987,-0.0054,0.988,64.41,43.51,444,47.5067,0.5,1.0,999.0,1.0,True,3,0.6,False
121.656,0.0749,1.184,67.77,22.46,605,110.8279,0.5,1.0,999.0,1.0,True,4,0.5,True
121.656,0.0749,1.184,67.77,22.46,605,110.8279,0.5,1.0,999.0,1.0,True,4,0.5,False
114.834,0.072,1.176,67.78,24.186,599,107.4168,0.5,1.0,999.0,1.0,True,4,0.55,True
114.834,0.072,1.176,67.78,24.186,599,107.4168,0.5,1.0,999.0,1.0,True,4,0.55,False
114.029,0.0731,1.179,67.8,24.186,590,107.0144,0.5,1.0,999.0,1.0,True,4,0.6,True
114.029,0.0731,1.179,67.8,24.186,590,107.0144,0.5,1.0,999.0,1.0,True,4,0.6,False
65.265,0.0583,1.14,67.07,39.006,495,82.6324,0.5,1.0,999.0,1.0,True,5,0.5,True
65.265,0.0583,1.14,67.07,39.006,495,82.6324,0.5,1.0,999.0,1.0,True,5,0.5,False
64.514,0.0517,1.123,66.67,36.382,516,82.2569,0.5,1.0,999.0,1.0,True,5,0.55,True
64.514,0.0517,1.123,66.67,36.382,516,82.2569,0.5,1.0,999.0,1.0,True,5,0.55,False
64.514,0.0517,1.123,66.67,36.382,516,82.2569,0.5,1.0,999.0,1.0,True,5,0.6,True
64.514,0.0517,1.123,66.67,36.382,516,82.2569,0.5,1.0,999.0,1.0,True,5,0.6,False
0.953,0.0051,1.012,47.27,21.757,55,50.4767,0.5,1.0,999.0,1.0,False,3,0.5,True
-6.16,-0.0068,0.984,43.62,45.76,282,46.9201,0.5,1.0,999.0,1.0,False,3,0.5,False
0.953,0.0051,1.012,47.27,21.757,55,50.4767,0.5,1.0,999.0,1.0,False,3,0.55,True
2.803,0.0029,1.007,44.98,42.879,289,51.4013,0.5,1.0,999.0,1.0,False,3,0.55,False
4.076,0.0216,1.052,47.17,21.462,53,52.0379,0.5,1.0,999.0,1.0,False,3,0.6,True
18.228,0.0162,1.039,47.5,46.647,320,59.1139,0.5,1.0,999.0,1.0,False,3,0.6,False
23.315,0.0599,1.152,49.53,20.978,107,61.6577,0.5,1.0,999.0,1.0,False,4,0.5,True
320.262,0.129,1.363,52.04,20.978,465,210.1309,0.5,1.0,999.0,1.0,False,4,0.5,False
10.79,0.0284,1.07,48.6,20.978,107,55.3952,0.5,1.0,999.0,1.0,False,4,0.55,True
273.934,0.1194,1.33,51.12,20.978,448,186.9668,0.5,1.0,999.0,1.0,False,4,0.55,False
10.79,0.0284,1.07,48.6,20.978,107,55.3952,0.5,1.0,999.0,1.0,False,4,0.6,True
138.134,0.0937,1.249,50.16,20.978,317,119.0669,0.5,1.0,999.0,1.0,False,4,0.6,False
-27.48,-0.3784,0.372,43.33,34.462,30,36.26,0.5,1.0,999.0,1.0,False,5,0.5,True
102.123,0.071,1.184,49.44,42.268,354,101.0615,0.5,1.0,999.0,1.0,False,5,0.5,False
-27.48,-0.3784,0.372,43.33,34.462,30,36.26,0.5,1.0,999.0,1.0,False,5,0.55,True
127.333,0.0748,1.193,48.67,38.479,376,113.6663,0.5,1.0,999.0,1.0,False,5,0.55,False
-27.48,-0.3784,0.372,43.33,34.462,30,36.26,0.5,1.0,999.0,1.0,False,5,0.6,True
127.333,0.0748,1.193,48.67,38.479,376,113.6663,0.5,1.0,999.0,1.0,False,5,0.6,False
-4.213,-0.0213,0.955,57.95,25.546,88,47.8936,0.5,1.0,999.0,1.5,True,3,0.5,True
-33.061,-0.0462,0.906,56.86,49.618,357,33.4694,0.5,1.0,999.0,1.5,True,3,0.5,False
-9.815,-0.0114,0.976,58.5,39.279,400,45.0926,0.5,1.0,999.0,1.5,True,3,0.55,True
-9.815,-0.0114,0.976,58.5,39.279,400,45.0926,0.5,1.0,999.0,1.5,True,3,0.55,False
5.399,0.0056,1.012,59.49,37.859,432,52.6996,0.5,1.0,999.0,1.5,True,3,0.6,True
5.399,0.0056,1.012,59.49,37.859,432,52.6996,0.5,1.0,999.0,1.5,True,3,0.6,False
125.631,0.0813,1.194,63.96,21.94,566,112.8153,0.5,1.0,999.0,1.5,True,4,0.5,True
125.631,0.0813,1.194,63.96,21.94,566,112.8153,0.5,1.0,999.0,1.5,True,4,0.5,False
119.57,0.0786,1.187,63.93,23.469,560,109.785,0.5,1.0,999.0,1.5,True,4,0.55,True
119.57,0.0786,1.187,63.93,23.469,560,109.785,0.5,1.0,999.0,1.5,True,4,0.55,False
105.669,0.0731,1.172,63.49,23.469,545,102.8344,0.5,1.0,999.0,1.5,True,4,0.6,True
105.669,0.0731,1.172,63.49,23.469,545,102.8344,0.5,1.0,999.0,1.5,True,4,0.6,False
-15.469,-0.1989,0.65,50.0,25.135,38,42.2653,0.5,1.0,999.0,1.5,True,5,0.5,True
58.932,0.0548,1.127,62.26,33.686,469,79.4661,0.5,1.0,999.0,1.5,True,5,0.5,False
-15.469,-0.1989,0.65,50.0,25.135,38,42.2653,0.5,1.0,999.0,1.5,True,5,0.55,True
47.534,0.0418,1.095,61.47,34.607,475,73.767,0.5,1.0,999.0,1.5,True,5,0.55,False
-15.469,-0.1989,0.65,50.0,25.135,38,42.2653,0.5,1.0,999.0,1.5,True,5,0.6,True
47.534,0.0418,1.095,61.47,34.607,475,73.767,0.5,1.0,999.0,1.5,True,5,0.6,False
6.584,0.0364,1.083,39.58,19.455,48,53.2922,0.5,1.0,999.0,1.5,False,3,0.5,True
-30.687,-0.0396,0.915,36.82,50.667,258,34.6564,0.5,1.0,999.0,1.5,False,3,0.5,False
6.584,0.0364,1.083,39.58,19.455,48,53.2922,0.5,1.0,999.0,1.5,False,3,0.55,True
4.536,0.0049,1.011,38.49,44.958,278,52.2682,0.5,1.0,999.0,1.5,False,3,0.55,False
10.204,0.0565,1.133,41.67,17.211,48,55.1021,0.5,1.0,999.0,1.5,False,3,0.6,True
24.801,0.0219,1.05,39.74,40.343,302,62.4003,0.5,1.0,999.0,1.5,False,3,0.6,False
-5.784,-0.0455,0.903,38.89,20.805,36,47.1081,0.5,1.0,999.0,1.5,False,4,0.5,True
146.444,0.1022,1.26,45.39,21.64,293,123.2218,0.5,1.0,999.0,1.5,False,4,0.5,False
-5.784,-0.0455,0.903,38.89,20.805,36,47.1081,0.5,1.0,999.0,1.5,False,4,0.55,True
144.321,0.1027,1.262,45.3,20.805,287,122.1607,0.5,1.0,999.0,1.5,False,4,0.55,False
-5.784,-0.0455,0.903,38.89,20.805,36,47.1081,0.5,1.0,999.0,1.5,False,4,0.6,True
140.02,0.1027,1.261,44.84,20.805,281,120.0098,0.5,1.0,999.0,1.5,False,4,0.6,False
-20.771,-0.2702,0.554,28.0,28.312,25,39.6146,0.5,1.0,999.0,1.5,False,5,0.5,True
-21.871,-0.2584,0.563,27.59,30.409,29,39.0645,0.5,1.0,999.0,1.5,False,5,0.5,False
-20.771,-0.2702,0.554,28.0,28.312,25,39.6146,0.5,1.0,999.0,1.5,False,5,0.55,True
-21.871,-0.2584,0.563,27.59,30.409,29,39.0645,0.5,1.0,999.0,1.5,False,5,0.55,False
-20.771,-0.2702,0.554,28.0,28.312,25,39.6146,0.5,1.0,999.0,1.5,False,5,0.6,True
-21.871,-0.2584,0.563,27.59,30.409,29,39.0645,0.5,1.0,999.0,1.5,False,5,0.6,False
-7.808,-0.0428,0.914,53.66,25.16,82,46.0962,0.5,1.0,999.0,999.0,True,3,0.5,True
-17.37,-0.0231,0.952,55.04,45.208,367,41.3152,0.5,1.0,999.0,999.0,True,3,0.5,False
-1.397,-0.0017,0.996,56.12,39.359,392,49.3015,0.5,1.0,999.0,999.0,True,3,0.55,True
-1.397,-0.0017,0.996,56.12,39.359,392,49.3015,0.5,1.0,999.0,999.0,True,3,0.55,False
3.948,0.0042,1.009,56.25,37.113,416,51.9742,0.5,1.0,999.0,999.0,True,3,0.6,True
3.948,0.0042,1.009,56.25,37.113,416,51.9742,0.5,1.0,999.0,999.0,True,3,0.6,False
136.392,0.0867,1.202,60.51,20.568,552,118.196,0.5,1.0,999.0,999.0,True,4,0.5,True
136.392,0.0867,1.202,60.51,20.568,552,118.196,0.5,1.0,999.0,999.0,True,4,0.5,False
104.074,0.0719,1.164,59.74,23.731,529,102.0368,0.5,1.0,999.0,999.0,True,4,0.55,True
104.074,0.0719,1.164,59.74,23.731,529,102.0368,0.5,1.0,999.0,999.0,True,4,0.55,False
98.983,0.0693,1.158,59.54,23.731,524,99.4917,0.5,1.0,999.0,999.0,True,4,0.6,True
98.983,0.0693,1.158,59.54,23.731,524,99.4917,0.5,1.0,999.0,999.0,True,4,0.6,False
-16.869,-0.2143,0.638,45.95,25.196,37,41.5655,0.5,1.0,999.0,999.0,True,5,0.5,True
45.894,0.0447,1.099,57.98,32.774,445,72.9469,0.5,1.0,999.0,999.0,True,5,0.5,False
-16.869,-0.2143,0.638,45.95,25.196,37,41.5655,0.5,1.0,999.0,999.0,True,5,0.55,True
39.541,0.036,1.079,57.84,31.98,453,69.7707,0.5,1.0,999.0,999.0,True,5,0.55,False
-16.869,-0.2143,0.638,45.95,25.196,37,41.5655,0.5,1.0,999.0,999.0,True,5,0.6,True
39.541,0.036,1.079,57.84,31.98,453,69.7707,0.5,1.0,999.0,999.0,True,5,0.6,False
-3.841,-0.0264,0.946,32.5,23.668,40,48.0794,0.5,1.0,999.0,999.0,False,3,0.5,True
-8.749,-0.0547,0.888,29.79,27.564,47,45.6255,0.5,1.0,999.0,999.0,False,3,0.5,False
-3.841,-0.0264,0.946,32.5,23.668,40,48.0794,0.5,1.0,999.0,999.0,False,3,0.55,True
-6.519,-0.04,0.917,31.25,25.793,48,46.7407,0.5,1.0,999.0,999.0,False,3,0.55,False
1.498,0.0096,1.021,34.15,21.514,41,50.7491,0.5,1.0,999.0,999.0,False,3,0.6,True
0.119,0.0007,1.001,33.33,22.58,48,50.0593,0.5,1.0,999.0,999.0,False,3,0.6,False
4.261,0.0318,1.07,35.29,16.226,34,52.1303,0.5,1.0,999.0,999.0,False,4,0.5,True
206.624,0.1332,1.335,40.48,18.751,289,153.312,0.5,1.0,999.0,999.0,False,4,0.5,False
4.261,0.0318,1.07,35.29,16.226,34,52.1303,0.5,1.0,999.0,999.0,False,4,0.55,True
152.452,0.1068,1.259,39.43,17.868,279,126.2259,0.5,1.0,999.0,999.0,False,4,0.55,False
4.261,0.0318,1.07,35.29,16.226,34,52.1303,0.5,1.0,999.0,999.0,False,4,0.6,True
145.241,0.1039,1.251,39.27,18.588,275,122.6203,0.5,1.0,999.0,999.0,False,4,0.6,False
-13.997,-0.2043,0.651,25.0,23.645,20,43.0016,0.5,1.0,999.0,999.0,False,5,0.5,True
-17.556,-0.2199,0.619,23.08,26.805,26,41.2219,0.5,1.0,999.0,999.0,False,5,0.5,False
-13.997,-0.2043,0.651,25.0,23.645,20,43.0016,0.5,1.0,999.0,999.0,False,5,0.55,True
-17.556,-0.2199,0.619,23.08,26.805,26,41.2219,0.5,1.0,999.0,999.0,False,5,0.55,False
-13.997,-0.2043,0.651,25.0,23.645,20,43.0016,0.5,1.0,999.0,999.0,False,5,0.6,True
-17.556,-0.2199,0.619,23.08,26.805,26,41.2219,0.5,1.0,999.0,999.0,False,5,0.6,False
154.896,0.097,1.245,65.88,27.102,633,127.4478,0.5,1.3,0.2,0.7,True,3,0.5,True
154.896,0.097,1.245,65.88,27.102,633,127.4478,0.5,1.3,0.2,0.7,True,3,0.5,False
178.661,0.1043,1.266,65.65,21.639,655,139.3305,0.5,1.3,0.2,0.7,True,3,0.55,True
178.661,0.1043,1.266,65.65,21.639,655,139.3305,0.5,1.3,0.2,0.7,True,3,0.55,False
3.691,0.019,1.044,61.36,24.968,88,51.8454,0.5,1.3,0.2,0.7,True,3,0.6,True
220.415,0.1141,1.295,66.34,27.297,707,160.2076,0.5,1.3,0.2,0.7,True,3,0.6,False
420.959,0.139,1.376,67.57,13.344,888,260.4793,0.5,1.3,0.2,0.7,True,4,0.5,True
420.959,0.139,1.376,67.57,13.344,888,260.4793,0.5,1.3,0.2,0.7,True,4,0.5,False
355.658,0.1351,1.362,66.99,13.535,827,227.829,0.5,1.3,0.2,0.7,True,4,0.55,True
355.658,0.1351,1.362,66.99,13.535,827,227.829,0.5,1.3,0.2,0.7,True,4,0.55,False
363.67,0.1325,1.355,66.71,13.374,847,231.8351,0.5,1.3,0.2,0.7,True,4,0.6,True
363.67,0.1325,1.355,66.71,13.374,847,231.8351,0.5,1.3,0.2,0.7,True,4,0.6,False
-22.772,-0.2331,0.597,56.6,31.783,53,38.6138,0.5,1.3,0.2,0.7,True,5,0.5,True
207.182,0.1098,1.286,66.08,34.115,687,153.5911,0.5,1.3,0.2,0.7,True,5,0.5,False
124.789,0.0818,1.203,63.89,32.239,601,112.3943,0.5,1.3,0.2,0.7,True,5,0.55,True
124.789,0.0818,1.203,63.89,32.239,601,112.3943,0.5,1.3,0.2,0.7,True,5,0.55,False
124.789,0.0818,1.203,63.89,32.239,601,112.3943,0.5,1.3,0.2,0.7,True,5,0.6,True
124.789,0.0818,1.203,63.89,32.239,601,112.3943,0.5,1.3,0.2,0.7,True,5,0.6,False
19.293,0.0833,1.223,47.76,20.214,67,59.6465,0.5,1.3,0.2,0.7,False,3,0.5,True
579.811,0.1641,1.497,53.11,21.113,610,339.9055,0.5,1.3,0.2,0.7,False,3,0.5,False
268.45,0.1396,1.394,51.16,18.398,387,184.2249,0.5,1.3,0.2,0.7,False,3,0.55,True
708.563,0.1733,1.531,52.86,18.398,647,404.2814,0.5,1.3,0.2,0.7,False,3,0.55,False
35.548,0.154,1.46,52.38,17.514,63,67.7738,0.5,1.3,0.2,0.7,False,3,0.6,True
29.487,0.1197,1.347,48.57,21.202,70,64.7436,0.5,1.3,0.2,0.7,False,3,0.6,False
502.129,0.2125,1.674,52.69,10.987,391,301.0644,0.5,1.3,0.2,0.7,False,4,0.5,True
1251.976,0.1851,1.574,53.3,10.987,833,675.9878,0.5,1.3,0.2,0.7,False,4,0.5,False
499.988,0.2068,1.655,52.93,10.112,393,299.9939,0.5,1.3,0.2,0.7,False,4,0.55,True
1258.498,0.183,1.567,53.28,10.112,839,679.2491,0.5,1.3,0.2,0.7,False,4,0.55,False
492.873,0.2036,1.641,52.66,10.18,395,296.4367,0.5,1.3,0.2,0.7,False,4,0.6,True
1285.24,0.1862,1.579,53.19,10.18,846,692.6199,0.5,1.3,0.2,0.7,False,4,0.6,False
-20.613,-0.2182,0.62,47.62,31.994,42,39.6936,0.5,1.3,0.2,0.7,False,5,0.5,True
575.765,0.1635,1.491,51.59,32.13,597,337.8825,0.5,1.3,0.2,0.7,False,5,0.5,False
-21.374,-0.2303,0.605,46.34,32.663,41,39.3129,0.5,1.3,0.2,0.7,False,5,0.55,True
375.46,0.1398,1.4,49.9,32.663,519,237.7302,0.5,1.3,0.2,0.7,False,5,0.55,False
-21.374,-0.2303,0.605,46.34,32.663,41,39.3129,0.5,1.3,0.2,0.7,False,5,0.6,True
